msgDate,msg,replyDate,text,telegramChannel,FinalLabel,y_pred,prob_scores
1654204503,"“ I t ’ s   l e s s   a b o u t   m a n d a t e s   o n   t h e   p l a n e   t h a n   i t   i s   a b o u t   w h o   h a s   t h e   r i g h t   a n d   t h e   A U T H O R I T Y   a n d   t h e   c a p a b i l i t y   o f   m a k i n g   p u b l i c   h e a l t h   d e c i s i o n s . ” 
 
 “ I   b e l i e v e   t h a t   t h e   D e p a r t m e n t   o f   J u s t i c e   i s   o p e r a t i n g   o n   t h e   P R I N C I P L E   t h a t   d e c i s i o n s   t h a t   a r e   p u b l i c   h e a l t h   d e c i s i o n s   b e l o n g   w i t h   t h e   p u b l i c   h e a l t h   a g e n c y ,   i n   t h i s   c a s e ,   t h e   C D C . ” 
 
 “ S o   i t ’ s   m o r e   o f   a   m a t t e r   o f   p r i n c i p l e   o f   w h e r e   t h e   A U T H O R I T Y   l i e s   t h a n   i t   i s   a b o u t   w h e t h e r   o r   n o t   t h e r e ’ s   g o n n a   b e   a   m a n d a t e   o n   a   p l a n e   o r   n o t , ”   
 
 P U R E .   T Y R A N N Y .",1654205529,"The decision should come back to we the people. This government and it’s branches do not represent We the People; this is an occupying power implanted by the Left wing cabal. The so called sitting president was not elected therefore he has no power over We the People. Knowing that, it should make it easier for us to rebel and stop the compliance with the occupying power. We have a right to have a civil disobedience against a so called government that commits crimes against humanity. We better realize that it is time for We the People to be heard and stop complying. We know we already have 80 million plus in our corner. I know there has to be some brilliant people who can orchestrate an uprising for the masses. I’m serious. It has to happen soon. Maybe that’s what President Trump means when he says it’s time for We the People to take our country back; civil disobedience.",ThePatriotVoice.json,0,2,"[0.0043988512000000006, 0.0029868516, 0.9926142693000001]"
1687672896,You can say that again.,1687677674,When do we start punishing the bastards?,ResisttheMainstream.json,1,1,"[0.0660195276, 0.9277932048, 0.0061872434]"
1673289398,"RINO Sasse Resigns From Senate – But It May Be a DeSantis vs. Trump Plot 

 FULL STORY —>    ",1673292956,"Thеrе nееds tо bе аrrеst mаdе. Thеsе сriminаl dеmосrаts аrе nоt аbоvе thе lаw. Wе аrе bеing invаdеd оn thе bоаrdеr. Send me, and I tell u thier secrets!",TheTrumpRepublicans.json,1,0,"[0.9991198182000001, 0.00033362130000000003, 0.000546528]"
1641505489,"Oh jeez.
 ",1641506127,Is the FBI going to release all the files the prosecution needed to begin with!?,AnalyzingAmerica.json,0,0,"[0.8994916677, 0.09967074540000001, 0.0008375533]"
1667785738,"> l i t e r a l l y   j u s t   g e t   t o   s h o o t   p e o p l e   w h o   a n n o y   m e 
 
 
 T h i s   i s   l i t e r a l l y   b e t t e r   t h a n   c u r r e n t   p o l i c i n g",1667785777,"Imagine how funny it'd be to murder both Ben Shapiro AND Dave Chappelle and have to be like ""look it's NOT a race thing""",RiotDogs.json,0,0,"[0.9983615279, 0.0001778177, 0.0014606692]"
1679583021,,1679589603,Time to bring him back he is in charge I know but time to arrest all that pedo bastards Donald jr,DonaldTrumpJr.json,1,1,"[0.014796831600000001, 0.9841744304000001, 0.0010286839]"
1623787533,"Secretary of State makes huge announcement!
 ",1623851113,He is not the one that should be anywhere near that investigation,AnalyzingAmerica.json,0,1,"[0.2097564489, 0.7893917561, 0.0008518018000000001]"
1628606763,"Texas judge BLOCKS arrest of super-spreader Democrats returning to the state 

 FULL STORY —>    ",1628621678,Grow some balls Abbott throw the SOBs in jail then fired and they loose pay retirement they dont deserve anyhow.What the hell is happening to this great country?Where is our patriotism our ancestors would be ashamed of us.,TheTrumpRepublicans.json,1,1,"[0.42312210800000005, 0.5743122101, 0.0025657152]"
1677200455,"🔴  East Palestine Mom Delivers a Blunt Message to Biden After Train Derailment 

  ",1677205187,He’s most likely covering his crimes in Ukraine.,ResisttheMainstream.json,0,0,"[0.9833202958, 0.016262667300000002, 0.000417025]"
1690935955,"S t r a n g e ,   t h a t   i f   i f   t h i s   i n d i c t m e n t   i s   s o   r e a l   &   s e r i o u s   t h a t   i t   d i d n ’ t   h a p p e n   2   1 / 2   y e a r s   a g o .   I   w o n d e r   w h y   t h a t   i s ?   A p p a r e n t l y   i t   h a p p e n e d   n o w ,   b e c a u s e   T r u m p ’ s   p o l l i n g   i s   s o   s t r o n g   t h e   s w a m p   &   t h e   d e e p   s t a t e   w i l l   d o   a n y t h i n g   t o   p r e v e n t   h i m   f r o m   w i n n i n g   a n d   t a k i n g   t h e i r   p o w e r !",1690937005,Impeach Garland and Mayrkas now!,DonaldTrumpJr.json,1,1,"[0.008307777300000001, 0.9910320044, 0.0006602546]"
1689809094,"MTG showed a graphic picture of Hunter Biden w/a hooker on the floor of the US Congress.

The Biden crime family has destroyed this country’s economy and desecrated the rule of law by indicting President Trump and taking $10M Ukrainian bribes.

They deserve far more than humiliation. They deserve jail.

 @TrumpChannel ",1690149482,"What is McCarthy waiting for to start impeachment proceedings? Both Bidens were incriminated in the whistle blowers’ testimonies. 
I knew McCarthy never had the balls to do what’s right for the American people. He just knows how to show boat on the small agenda.
McCarthy is a RINO. 
We should’ve paid attention to Matt Gaetz and Lauren Boebert",TrumpSupportersChannel.json,1,0,"[0.9711931348, 0.0284349546, 0.00037181590000000004]"
1618240558,"Kamala Harris is not responding to the AG...

 ",1618243394,Hopefully in Gitmo,AnalyzingAmerica.json,2,2,"[0.0030751242000000003, 0.003107832, 0.9938170314]"
1614465662,"Bill Maher Warns Dems That Cancel Culture “Coming to a Neighborhood Near You”

  ",1614470888,That should be made illegal but no one wants to do anything. So it is what it is,InfoWars.json,1,0,"[0.5030245781, 0.4948866665, 0.0020886995]"
1626006566,"Michigan Attorney General is Now Using State Police to Go After Those Who Allege Election Fraud in 2020 

 FULL STORY —>    ",1626064471,"Have you heard? We the people are not your prisoners, nor are we your children that you can abuse. God please show this wicked person your wrath be and that you are God. Vengeance is mine saith the Lord",TheTrumpRepublicans.json,0,2,"[0.0042524626000000005, 0.0042461287, 0.9915014505]"
1665638415,Comment down below  💬,1665656344,What he did was stupid but I don't think its worth a billion.  These courts are trying to make examples out of people for using their first amendment rights.  He will not be able to pay this and will probably be forced to spend some time in jail.  Boy do we need to get these hack judges and lawyers out.  Sooner then later.,ResisttheMainstream.json,2,1,"[0.1233590916, 0.8709102869, 0.0057306373]"
1661743854,What are your thoughts?  🤔,1661777320,Tribunal,ResisttheMainstream.json,1,1,"[0.0423325785, 0.956238091, 0.0014294124]"
1638991297,"He responded.
 ",1638992670,Well raise the white house to the ground and the tunnels,AnalyzingAmerica.json,2,0,"[0.9636898637, 0.0024507211, 0.033859342300000005]"
1668711746,"🔴  House Republicans Launch Investigation Into Joe Biden
 
  ",1668729779,It’s about f-ing time. While they’re at it how about investigating all the voter fraud?,ResisttheMainstream.json,1,0,"[0.5395076871, 0.4596641958, 0.0008280770000000001]"
1628982139,"Good riddance.
 ",1631636750,"I hate them more than democRATs.  d'RATS are what they are.  VERMIN!  These chose to be filthy, evil, slime, shit!  Fight them!  Scare them!  Hurt them until they are beaten!",AnalyzingAmerica.json,2,0,"[0.9763447046, 0.0034446327000000002, 0.0202106368]"
1694191227,"🔴 Major US Airport Becomes Shelter for Migrants as Liberal City Overwhelmed by Crisis

  ",1694193217,Load them onto planes and hand them a parachute for on the way home!,ResisttheMainstream.json,2,0,"[0.8915805817, 0.044157207000000004, 0.0642621964]"
1644877585,"This is what Biden’s Open Border is bringing to America. Evil.

Join my channel:  t.me/CharlieKirk ",1658983329,Hit her in the head with a club then she'll listen,TrumpSupportersChannel.json,2,2,"[0.0040469156, 0.0038818184, 0.9920713305000001]"
1692238257,"Had Trump trotted out the available evidence between Election Day in Nov 2020 and Jan 20, 2021, and insisted ""I WON AND I AM  NOT  LEAVING!"" describe what would have happened next in the comments below.",1692239927,An immediate arrest and yes riots possibly Civil War. I heard everything has been done to avert an all out Civil War. Patience and much respect.,ThePatriotVoice.json,2,2,"[0.042575910700000004, 0.3515595496, 0.6058644652]"
1641081102,I   l i k e   t h e   i d e a   o f   c a r r y i n g   t h i s   c a s e   a r o u n d   a n d   j u s t   t r y i n g   t o   p a s s   i t   o f f   a s   f u c k i n g   t o o l s   o r   s o m e   s h i t   j u s t   t o   h a v e   i t   f a l l   o p e n   r i g h t   t h e n   a n d   t h e r e,1641752067,Nazi torture machine,RiotDogs.json,2,0,"[0.9989750385, 0.0002221884, 0.0008027146]"
1678987219,,1679020148,"WHEN THE SHIT HITS THE FAN  , THEN WE WILL DO THE BUNDY THING💥💥💥💥💥🔫😝",ResisttheMainstream.json,2,0,"[0.9988346696, 0.0002618036, 0.0009035175]"
1627380684,"Good!
 ",1627387309,Military are not follow the people will they are not follow constitución !!! Heads must be removed !!!,AnalyzingAmerica.json,2,2,"[0.0214406755, 0.0090871891, 0.9694721699000001]"
1663092139,,1663092553,Lock and load. Defend myself and family,ResisttheMainstream.json,0,2,"[0.2234485, 0.0495745763, 0.7269769907]"
1658944307,"REPORT: Federal Criminal Probe Into Donald Trump Underway 

 FULL STORY —>    ",1658967034,What about an investigation into a inserection of stealing the election. The  corruption in this country is just out of control.,TheTrumpRepublicans.json,0,0,"[0.8622848392, 0.137019515, 0.0006956106]"
1648008593,"This is a huge ruling.
 ",1648038589,Well maybe this judge needs to be disbarred as well.,AnalyzingAmerica.json,1,1,"[0.034468174000000004, 0.9647213221000001, 0.0008105257]"
1688259961,"🔴 Watch: Biden Admin Responds to Video of Feds Cutting Through Razor Wire to Let Illegals Into Texas

  ",1688317216,Use the razor wire on OHOMOS NUT SACKKKKKKKKKKK,ResisttheMainstream.json,0,0,"[0.7375848293, 0.0299412478, 0.2324739844]"
1641933783,"🔥🔥🔥
  ",1641933984,Arrest Fauci!!!  NUREMBERG TRIAL,AnalyzingAmerica.json,1,2,"[0.0019937572, 0.0264145099, 0.9715917110000001]"
1619018218,"Conservatives get brutal revenge on Maxine Waters.

 ",1619063923,Impeach,AnalyzingAmerica.json,1,1,"[0.0043689776, 0.9946255088, 0.0010054647]"
1663732909,"🔴  Rep. Greene Hits Biden With Articles of Impeachment 

  ",1663798282,"He's like a turd that won't flush! How many times have we all seen this? And for what,? He's protected, he is unimpeachable!",ResisttheMainstream.json,0,1,"[0.0643557087, 0.9351035357, 0.000540821]"
1684202491,"🔴 Here’s The Hot-Mic Remark That Got ABC7 Anchor Ken Rosato ‘Immediately Fired’

  ",1684237863,Fire them all they are all useless propagandists,ResisttheMainstream.json,0,0,"[0.999062717, 0.0007257713, 0.0002114588]"
1673011072,"Joy Behar Somehow Finds A Way To Blame Republicans For NFL Tragedy 

 FULL STORY —>    ",1673099554,Someone please get this woman and this show off the air.  They are the worst!!,TheTrumpRepublicans.json,0,0,"[0.9240431786000001, 0.032806914300000004, 0.043149981600000005]"
1632170075,"NY Governor Orders Release of 191 Rikers Island Inmates Jailed for ‘Technical’ Parole Violations 

 FULL STORY —>    ",1632171080,Corrupt bitch needs to be arrested and put in Rikers,TheTrumpRepublicans.json,1,2,"[0.0043045338, 0.1062148809, 0.8894805312]"
1663368382,m a n   t h i s   s h i t   w r i t e s   i t s e l f,1663369163,"on one hand most of fash americans on twitter are just overall delusional losers who wouldn't take part in any real menacing act against other human beings

On the other hand Matt Walsh truly deserves to be put down like a hydrophobic dog",RiotDogs.json,2,2,"[0.0142187467, 0.0054775793, 0.9803037047000001]"
1682215204,"🔴 Fetterman Makes Admission to Voters About Months-Long Hospital Stay 

  ",1682215718,If these Democrats are dead it means nothing until its televised prime time and they people pretending to govern are arrested.,ResisttheMainstream.json,1,1,"[0.0124323703, 0.9856837988, 0.0018838154]"
1683760818,"🔴 FBI Responds to Republicans’ Demand for Document on Alleged Biden Bribery Scheme

  ",1683764613,Corrupt to the core. If the “rank and file good guys” were truly good guys they would quit and become whistleblowers immediately. Anything else/less and they’re part of the problem and complicit by their silence. The FBI should be immediately disbanded and buried and all complicit criminals in the constant treason should be tried and put to death.,ResisttheMainstream.json,2,2,"[0.0022347381, 0.013705511600000001, 0.9840596914]"
1679515519,"Brazil’s Socialist President Orders Nationwide Gun Grab After Surge in Sales 

 FULL STORY —>    ",1679516686,They need to get together and have a revolution and stop the Communist.,TheTrumpRepublicans.json,2,2,"[0.2409647554, 0.0029568076000000003, 0.7560784221]"
1676089213,Curious to hear your answers 🤔 ,1676157186,"Sue the school and all responsible parties. It is called the Age of Consent for a reason, and kids are being pressured into this trend.",ResisttheMainstream.json,1,1,"[0.3206709921, 0.6785940528000001, 0.0007349756]"
1642450019,"Pharrell Williams

Symbolism will be their downfall.

 #JesusIsKing",1642450155,Arrested,ThePatriotVoice.json,1,1,"[0.0185242072, 0.9809120893000001, 0.0005637168]"
1686932139,"🔴 Rep. Boebert Files Articles of Impeachment Against Joe Biden ‘In a Very Special Way’

  ",1686933119,How about getting him indicted for the confidential files they found at the university and in his garage.....then he can be imprisoned and unable to run in 2024!,ResisttheMainstream.json,1,1,"[0.1275651902, 0.8716080785, 0.0008267551]"
1622511999,"Appeals Court shuts down Biden's illegal plan!!
 ",1622740448,If some actions against all these clowns aren’t going to take place soon I sense a revolution. I really believe the patriots are becoming impatient and fed up with all this madness.,AnalyzingAmerica.json,2,2,"[0.0159013476, 0.0028249656000000002, 0.9812736511000001]"
1668829224,"🔴  Jen Psaki Dealt a Legal Blow in Free Speech Court Case

  ",1668865549,Good!!!! I pray everything they’ve been doing to Republicans is done to them. It’s about damned time they are held accountable.,ResisttheMainstream.json,1,1,"[0.0278331749, 0.9713878036, 0.0007789618]"
1621899135,"AOC goes belligerent rant.
 ",1621910645,Someone needs to buy her a my pillow so she can rest/chill,AnalyzingAmerica.json,0,0,"[0.5143004656, 0.0181705952, 0.4675289392]"
1688131584,Beware of climate change  😆,1688134005,Sheep will be sheep no place in this world for them..lead to slaughter,ResisttheMainstream.json,2,2,"[0.4826688766, 0.008128412100000001, 0.5092027783]"
